



PKey	OrderDate	Customer Key	Sales Territory Region	Sales Order Number	Sales Order Line Number	Order Quantity	Unit Price	Freight
357	2021-12-19	11939	Southwest	SO60497	1	1	2319.99	57.9998
478	2021-12-19	11939	Southwest	SO60497	2	1	9.99	0.2498
477	2021-12-19	11939	Southwest	SO60497	3	1	4.99	0.1248
473	2021-12-19	11939	Southwest	SO60497	4	1	63.5	1.5875
357	2021-12-19	13446	Southwest	SO60498	1	1	2319.99	57.9998
537	2021-12-19	13446	Southwest	SO60498	2	1	35	0.875
564	2021-12-19	25429	Southwest	SO60507	1	1	2384.07	59.6018
225	2021-12-19	25429	Southwest	SO60507	2	1	8.99	0.2248
605	2021-12-19	23151	Northwest	SO60510	1	1	539.99	13.4998
477	2021-12-19	23151	Northwest	SO60510	2	1	4.99	0.1248
479	2021-12-19	23151	Northwest	SO60510	3	1	8.99	0.2248
489	2021-12-19	23151	Northwest	SO60510	4	1	53.99	1.3498
604	2021-12-19	22271	Southwest	SO60511	1	1	539.99	13.4998
477	2021-12-19	22271	Southwest	SO60511	2	1	4.99	0.1248
479	2021-12-19	22271	Southwest	SO60511	3	1	8.99	0.2248
225	2021-12-19	22271	Southwest	SO60511	4	1	8.99	0.2248
234	2021-12-19	22271	Southwest	SO60511	5	1	49.99	1.2498
388	2021-12-19	21323	Northwest	SO60512	1	1	1120.49	28.0123
384	2021-12-19	20304	Northwest	SO60513	1	1	1120.49	28.0123
234	2021-12-19	20304	Northwest	SO60513	2	1	49.99	1.2498
388	2021-12-19	20310	Southwest	SO60514	1	1	1120.49	28.0123
529	2021-12-19	20310	Southwest	SO60514	2	1	3.99	0.0998
539	2021-12-19	20310	Southwest	SO60514	3	1	24.99	0.6248
483	2021-12-20	12413	Northwest	SO60522	1	1	120	3
540	2021-12-20	25182	Northwest	SO60532	1	1	32.6	0.815
222	2021-12-20	25182	Northwest	SO60532	2	1	34.99	0.8748
536	2021-12-20	23808	Southwest	SO60533	1	1	29.99	0.7498
478	2021-12-20	20515	Southwest	SO60536	1	1	9.99	0.2498
477	2021-12-20	20515	Southwest	SO60536	2	1	4.99	0.1248
222	2021-12-20	20515	Southwest	SO60536	3	1	34.99	0.8748
463	2021-12-20	20515	Southwest	SO60536	4	1	24.49	0.6123
476	2021-12-20	20357	Northwest	SO60537	1	1	69.99	1.7498
478	2021-12-20	20759	Southwest	SO60538	1	1	9.99	0.2498
477	2021-12-20	20759	Southwest	SO60538	2	1	4.99	0.1248
490	2021-12-20	20759	Southwest	SO60538	3	1	53.99	1.3498
225	2021-12-20	20759	Southwest	SO60538	4	1	8.99	0.2248
477	2021-12-20	17492	Northwest	SO60539	1	1	4.99	0.1248
467	2021-12-20	17492	Northwest	SO60539	2	1	24.49	0.6123
487	2021-12-20	17492	Northwest	SO60539	3	1	54.99	1.3748
537	2021-12-20	11853	Southwest	SO60546	1	1	35	0.875
528	2021-12-20	11853	Southwest	SO60546	2	1	4.99	0.1248
355	2021-12-20	13886	Southwest	SO60549	1	1	2319.99	57.9998
214	2021-12-20	13886	Southwest	SO60549	2	1	34.99	0.8748
361	2021-12-20	13442	Northwest	SO60551	1	1	2294.99	57.3748
485	2021-12-20	13442	Northwest	SO60551	2	1	21.98	0.5495
480	2021-12-20	13442	Northwest	SO60551	3	1	2.29	0.0573
605	2021-12-20	22189	Northwest	SO60554	1	1	539.99	13.4998
481	2021-12-20	22189	Northwest	SO60554	2	1	8.99	0.2248
382	2021-12-20	21327	Southwest	SO60555	1	1	1120.49	28.0123
386	2021-12-20	20190	Northwest	SO60556	1	1	1120.49	28.0123
539	2021-12-20	20190	Northwest	SO60556	2	1	24.99	0.6248
225	2021-12-20	20190	Northwest	SO60556	3	1	8.99	0.2248
228	2021-12-20	20190	Northwest	SO60556	4	1	49.99	1.2498
467	2021-12-20	17405	Northwest	SO60557	1	1	24.49	0.6123
580	2021-12-20	17405	Northwest	SO60557	2	1	1700.99	42.5248
225	2021-12-21	12085	Northwest	SO60563	1	1	8.99	0.2248
237	2021-12-21	12115	Northwest	SO60564	1	1	49.99	1.2498
214	2021-12-21	28785	Southwest	SO60566	1	1	34.99	0.8748
214	2021-12-21	11734	Southwest	SO60575	1	1	34.99	0.8748
473	2021-12-21	11734	Southwest	SO60575	2	1	63.5	1.5875
488	2021-12-21	11687	Southwest	SO60576	1	1	53.99	1.3498
225	2021-12-21	11687	Southwest	SO60576	2	1	8.99	0.2248
541	2021-12-21	26552	Northwest	SO60578	1	1	28.99	0.7248
530	2021-12-21	26552	Northwest	SO60578	2	1	4.99	0.1248
479	2021-12-21	26552	Northwest	SO60578	3	1	8.99	0.2248
477	2021-12-21	26552	Northwest	SO60578	4	1	4.99	0.1248
540	2021-12-21	24390	Northwest	SO60579	1	1	32.6	0.815
478	2021-12-21	21635	Southwest	SO60582	1	1	9.99	0.2498
477	2021-12-21	21635	Southwest	SO60582	2	1	4.99	0.1248
234	2021-12-21	21635	Southwest	SO60582	3	1	49.99	1.2498
225	2021-12-21	21635	Southwest	SO60582	4	1	8.99	0.2248
477	2021-12-21	21477	Southwest	SO60584	1	1	4.99	0.1248
478	2021-12-21	21477	Southwest	SO60584	2	1	9.99	0.2498
225	2021-12-21	21477	Southwest	SO60584	3	1	8.99	0.2248
475	2021-12-21	19800	Southwest	SO60586	1	1	69.99	1.7498
477	2021-12-21	17434	Southwest	SO60588	1	1	4.99	0.1248
477	2021-12-21	17562	Southwest	SO60589	1	1	4.99	0.1248
225	2021-12-21	17562	Southwest	SO60589	2	1	8.99	0.2248
475	2021-12-21	18844	Northwest	SO60590	1	1	69.99	1.7498
488	2021-12-21	18844	Northwest	SO60590	2	1	53.99	1.3498
475	2021-12-21	18772	Southwest	SO60591	1	1	69.99	1.7498
225	2021-12-21	18772	Southwest	SO60591	2	1	8.99	0.2248
528	2021-12-21	15486	Northwest	SO60593	1	1	4.99	0.1248
222	2021-12-21	15486	Northwest	SO60593	2	1	34.99	0.8748
485	2021-12-21	14373	Southwest	SO60594	1	1	21.98	0.5495
488	2021-12-21	14373	Southwest	SO60594	2	1	53.99	1.3498
537	2021-12-21	11829	Northwest	SO60601	1	1	35	0.875
528	2021-12-21	11829	Northwest	SO60601	2	1	4.99	0.1248
485	2021-12-21	11829	Northwest	SO60601	3	1	21.98	0.5495
478	2021-12-21	11829	Northwest	SO60601	4	1	9.99	0.2498
477	2021-12-21	11829	Northwest	SO60601	5	1	4.99	0.1248
485	2021-12-21	13352	Southwest	SO60602	1	1	21.98	0.5495
217	2021-12-21	13352	Southwest	SO60602	2	1	34.99	0.8748
589	2021-12-21	14385	Northwest	SO60603	1	1	769.49	19.2373
484	2021-12-21	14385	Northwest	SO60603	2	1	7.95	0.1988
353	2021-12-21	14298	Southwest	SO60604	1	1	2319.99	57.9998
537	2021-12-21	14298	Southwest	SO60604	2	1	35	0.875
480	2021-12-21	14298	Southwest	SO60604	3	1	2.29	0.0573
484	2021-12-21	14298	Southwest	SO60604	4	1	7.95	0.1988
359	2021-12-21	14116	Northwest	SO60605	1	1	2294.99	57.3748
485	2021-12-21	14116	Northwest	SO60605	2	1	21.98	0.5495
568	2021-12-21	29048	Southwest	SO60615	1	1	742.35	18.5588
214	2021-12-21	29048	Southwest	SO60615	2	1	34.99	0.8748
584	2021-12-21	23178	Northwest	SO60616	1	1	539.99	13.4998
605	2021-12-21	22272	Southwest	SO60617	1	1	539.99	13.4998
538	2021-12-21	22272	Southwest	SO60617	2	1	21.49	0.5373
480	2021-12-21	22272	Southwest	SO60617	3	1	2.29	0.0573
484	2021-12-21	22272	Southwest	SO60617	4	1	7.95	0.1988
390	2021-12-21	14880	Southwest	SO60618	1	1	1120.49	28.0123
388	2021-12-21	20118	Southwest	SO60619	1	1	1120.49	28.0123
237	2021-12-21	20118	Southwest	SO60619	2	1	49.99	1.2498
225	2021-12-22	12933	Southwest	SO60636	1	1	8.99	0.2248
480	2021-12-22	11225	Northwest	SO60652	1	1	2.29	0.0573
529	2021-12-22	25422	Southwest	SO60654	1	1	3.99	0.0998
540	2021-12-22	25422	Southwest	SO60654	2	1	32.6	0.815
214	2021-12-22	25422	Southwest	SO60654	3	1	34.99	0.8748
529	2021-12-22	24965	Northwest	SO60655	1	1	3.99	0.0998
540	2021-12-22	24965	Northwest	SO60655	2	1	32.6	0.815
217	2021-12-22	24965	Northwest	SO60655	3	1	34.99	0.8748
536	2021-12-22	23817	Northwest	SO60656	1	1	29.99	0.7498
478	2021-12-22	23258	Southwest	SO60657	1	1	9.99	0.2498
477	2021-12-22	23258	Southwest	SO60657	2	1	4.99	0.1248
477	2021-12-22	21245	Southwest	SO60658	1	1	4.99	0.1248
478	2021-12-22	21245	Southwest	SO60658	2	1	9.99	0.2498
484	2021-12-22	21245	Southwest	SO60658	3	1	7.95	0.1988
528	2021-12-22	15403	Southwest	SO60661	1	1	4.99	0.1248
214	2021-12-22	15403	Southwest	SO60661	2	1	34.99	0.8748
485	2021-12-22	15277	Southwest	SO60662	1	1	21.98	0.5495
478	2021-12-22	15277	Southwest	SO60662	2	1	9.99	0.2498
477	2021-12-22	15277	Southwest	SO60662	3	1	4.99	0.1248
214	2021-12-22	15277	Southwest	SO60662	4	1	34.99	0.8748
465	2021-12-22	15277	Southwest	SO60662	5	1	24.49	0.6123
537	2021-12-22	11279	Northwest	SO60671	1	1	35	0.875
528	2021-12-22	11279	Northwest	SO60671	2	1	4.99	0.1248
480	2021-12-22	11279	Northwest	SO60671	3	1	2.29	0.0573
537	2021-12-22	12204	Northwest	SO60675	1	1	35	0.875
528	2021-12-22	12204	Northwest	SO60675	2	1	4.99	0.1248
485	2021-12-22	12204	Northwest	SO60675	3	1	21.98	0.5495
222	2021-12-22	12204	Northwest	SO60675	4	1	34.99	0.8748
594	2021-12-22	19657	Northwest	SO60679	1	1	564.99	14.1248
535	2021-12-22	19657	Northwest	SO60679	2	1	24.99	0.6248
528	2021-12-22	19657	Northwest	SO60679	3	1	4.99	0.1248
480	2021-12-22	19657	Northwest	SO60679	4	1	2.29	0.0573
486	2021-12-22	19657	Northwest	SO60679	5	1	159	3.975
363	2021-12-22	13978	Northwest	SO60680	1	1	2294.99	57.3748
485	2021-12-22	13978	Northwest	SO60680	2	1	21.98	0.5495
478	2021-12-22	13978	Northwest	SO60680	3	1	9.99	0.2498
477	2021-12-22	13978	Northwest	SO60680	4	1	4.99	0.1248
363	2021-12-22	13999	Southwest	SO60681	1	1	2294.99	57.3748
353	2021-12-22	11777	Southwest	SO60682	1	1	2319.99	57.9998
478	2021-12-22	11777	Southwest	SO60682	2	1	9.99	0.2498
477	2021-12-22	11777	Southwest	SO60682	3	1	4.99	0.1248
480	2021-12-22	11777	Southwest	SO60682	4	1	2.29	0.0573
569	2021-12-22	29011	Southwest	SO60688	1	1	742.35	18.5588
479	2021-12-22	29011	Southwest	SO60688	2	1	8.99	0.2248
477	2021-12-22	29011	Southwest	SO60688	3	1	4.99	0.1248
566	2021-12-22	26546	Southwest	SO60689	1	1	742.35	18.5588
541	2021-12-22	26546	Southwest	SO60689	2	1	28.99	0.7248
530	2021-12-22	26546	Southwest	SO60689	3	1	4.99	0.1248
578	2021-12-22	25412	Northwest	SO60690	1	1	1214.85	30.3713
225	2021-12-22	25412	Northwest	SO60690	2	1	8.99	0.2248
481	2021-12-22	25401	Southwest	SO60691	1	1	8.99	0.2248
563	2021-12-22	25401	Southwest	SO60691	2	1	2384.07	59.6018
605	2021-12-22	17669	Northwest	SO60692	1	1	539.99	13.4998
538	2021-12-22	17669	Northwest	SO60692	2	1	21.49	0.5373
529	2021-12-22	17669	Northwest	SO60692	3	1	3.99	0.0998
214	2021-12-22	17669	Northwest	SO60692	4	1	34.99	0.8748
467	2021-12-22	17669	Northwest	SO60692	5	1	24.49	0.6123
584	2021-12-22	22294	Southwest	SO60693	1	1	539.99	13.4998
529	2021-12-22	22294	Southwest	SO60693	2	1	3.99	0.0998
538	2021-12-22	22294	Southwest	SO60693	3	1	21.49	0.5373
217	2021-12-22	22294	Southwest	SO60693	4	1	34.99	0.8748
228	2021-12-22	22294	Southwest	SO60693	5	1	49.99	1.2498
580	2021-12-22	17464	Northwest	SO60695	1	1	1700.99	42.5248
539	2021-12-22	17464	Northwest	SO60695	2	1	24.99	0.6248
234	2021-12-22	17464	Northwest	SO60695	3	1	49.99	1.2498
225	2021-12-22	17464	Northwest	SO60695	4	1	8.99	0.2248
581	2021-12-22	20673	Southwest	SO60696	1	1	1700.99	42.5248
489	2021-12-22	20673	Southwest	SO60696	2	1	53.99	1.3498
228	2021-12-23	11814	Northwest	SO60700	1	1	49.99	1.2498
225	2021-12-23	11814	Northwest	SO60700	2	1	8.99	0.2248
529	2021-12-23	11192	Northwest	SO60704	1	1	3.99	0.0998
222	2021-12-23	11192	Northwest	SO60704	2	1	34.99	0.8748
529	2021-12-23	11260	Southwest	SO60705	1	1	3.99	0.0998
222	2021-12-23	11260	Southwest	SO60705	2	1	34.99	0.8748
535	2021-12-23	26346	Southwest	SO60706	1	1	24.99	0.6248
528	2021-12-23	26346	Southwest	SO60706	2	1	4.99	0.1248
217	2021-12-23	26346	Southwest	SO60706	3	1	34.99	0.8748
538	2021-12-23	27030	Northwest	SO60707	1	1	21.49	0.5373
530	2021-12-23	26702	Northwest	SO60708	1	1	4.99	0.1248
541	2021-12-23	26702	Northwest	SO60708	2	1	28.99	0.7248
214	2021-12-23	26702	Northwest	SO60708	3	1	34.99	0.8748
536	2021-12-23	23483	Southwest	SO60709	1	1	29.99	0.7498
480	2021-12-23	23483	Southwest	SO60709	2	1	2.29	0.0573
535	2021-12-23	25843	Northwest	SO60710	1	1	24.99	0.6248
480	2021-12-23	25843	Northwest	SO60710	2	1	2.29	0.0573
536	2021-12-23	22361	Southwest	SO60711	1	1	29.99	0.7498
528	2021-12-23	22361	Southwest	SO60711	2	1	4.99	0.1248
475	2021-12-23	19805	Southwest	SO60713	1	1	69.99	1.7498
478	2021-12-23	20464	Northwest	SO60714	1	1	9.99	0.2498
477	2021-12-23	20464	Northwest	SO60714	2	1	4.99	0.1248
484	2021-12-23	20464	Northwest	SO60714	3	1	7.95	0.1988
528	2021-12-23	15505	Northwest	SO60716	1	1	4.99	0.1248
480	2021-12-23	15505	Northwest	SO60716	2	1	2.29	0.0573
477	2021-12-23	16242	Southwest	SO60717	1	1	4.99	0.1248
480	2021-12-23	16242	Southwest	SO60717	2	1	2.29	0.0573
485	2021-12-23	12797	Southwest	SO60727	1	1	21.98	0.5495
214	2021-12-23	12797	Southwest	SO60727	2	1	34.99	0.8748
590	2021-12-23	14495	Southwest	SO60729	1	1	769.49	19.2373
476	2021-12-23	14495	Southwest	SO60729	2	1	69.99	1.7498
587	2021-12-23	14565	Southwest	SO60730	1	1	769.49	19.2373
217	2021-12-23	14565	Southwest	SO60730	2	1	34.99	0.8748
588	2021-12-23	14386	Southwest	SO60731	1	1	769.49	19.2373
476	2021-12-23	14386	Southwest	SO60731	2	1	69.99	1.7498
491	2021-12-23	14386	Southwest	SO60731	3	1	53.99	1.3498
465	2021-12-23	14386	Southwest	SO60731	4	1	24.49	0.6123
594	2021-12-23	15893	Northwest	SO60732	1	1	564.99	14.1248
485	2021-12-23	15893	Northwest	SO60732	2	1	21.98	0.5495
225	2021-12-23	15893	Northwest	SO60732	3	1	8.99	0.2248
231	2021-12-23	15893	Northwest	SO60732	4	1	49.99	1.2498
361	2021-12-23	13977	Northwest	SO60733	1	1	2294.99	57.3748
528	2021-12-23	13977	Northwest	SO60733	2	1	4.99	0.1248
537	2021-12-23	13977	Northwest	SO60733	3	1	35	0.875
480	2021-12-23	13977	Northwest	SO60733	4	1	2.29	0.0573
484	2021-12-23	13977	Northwest	SO60733	5	1	7.95	0.1988
355	2021-12-23	13658	Northwest	SO60734	1	1	2319.99	57.9998
485	2021-12-23	13658	Northwest	SO60734	2	1	21.98	0.5495
480	2021-12-23	13658	Northwest	SO60734	3	1	2.29	0.0573
359	2021-12-23	11779	Northwest	SO60735	1	1	2294.99	57.3748
353	2021-12-23	14290	Northwest	SO60736	1	1	2319.99	57.9998
485	2021-12-23	14290	Northwest	SO60736	2	1	21.98	0.5495
222	2021-12-23	14290	Northwest	SO60736	3	1	34.99	0.8748
568	2021-12-23	26581	Northwest	SO60748	1	1	742.35	18.5588
225	2021-12-23	26581	Northwest	SO60748	2	1	8.99	0.2248
225	2021-12-23	26600	Southwest	SO60749	1	1	8.99	0.2248
572	2021-12-23	26600	Southwest	SO60749	2	1	742.35	18.5588
569	2021-12-23	26608	Southwest	SO60750	1	1	742.35	18.5588
479	2021-12-23	26608	Southwest	SO60750	2	1	8.99	0.2248
477	2021-12-23	26608	Southwest	SO60750	3	1	4.99	0.1248
489	2021-12-23	26608	Southwest	SO60750	4	1	53.99	1.3498
569	2021-12-23	26513	Northwest	SO60751	1	1	742.35	18.5588
222	2021-12-23	26513	Northwest	SO60751	2	1	34.99	0.8748
562	2021-12-23	25623	Northwest	SO60752	1	1	2384.07	59.6018
479	2021-12-23	25623	Northwest	SO60752	2	1	8.99	0.2248
477	2021-12-23	25623	Northwest	SO60752	3	1	4.99	0.1248
605	2021-12-23	22295	Southwest	SO60753	1	1	539.99	13.4998
538	2021-12-23	22295	Southwest	SO60753	2	1	21.49	0.5373
529	2021-12-23	22295	Southwest	SO60753	3	1	3.99	0.0998
217	2021-12-23	22295	Southwest	SO60753	4	1	34.99	0.8748
386	2021-12-23	20194	Southwest	SO60754	1	1	1120.49	28.0123
488	2021-12-23	20194	Southwest	SO60754	2	1	53.99	1.3498
388	2021-12-23	20197	Northwest	SO60755	1	1	1120.49	28.0123
539	2021-12-23	20197	Northwest	SO60755	2	1	24.99	0.6248
390	2021-12-23	20291	Southwest	SO60756	1	1	1120.49	28.0123
539	2021-12-23	20291	Southwest	SO60756	2	1	24.99	0.6248
529	2021-12-23	20291	Southwest	SO60756	3	1	3.99	0.0998
480	2021-12-23	20291	Southwest	SO60756	4	1	2.29	0.0573
541	2021-12-24	26804	Southwest	SO60778	1	1	28.99	0.7248
530	2021-12-24	26804	Southwest	SO60778	2	1	4.99	0.1248
480	2021-12-24	26804	Southwest	SO60778	3	1	2.29	0.0573
484	2021-12-24	26804	Southwest	SO60778	4	1	7.95	0.1988
529	2021-12-24	25069	Northwest	SO60781	1	1	3.99	0.0998
540	2021-12-24	25069	Northwest	SO60781	2	1	32.6	0.815
217	2021-12-24	25069	Northwest	SO60781	3	1	34.99	0.8748
540	2021-12-24	24262	Southwest	SO60782	1	1	32.6	0.815
529	2021-12-24	24262	Southwest	SO60782	2	1	3.99	0.0998
480	2021-12-24	24262	Southwest	SO60782	3	1	2.29	0.0573
536	2021-12-24	23065	Northwest	SO60783	1	1	29.99	0.7498
528	2021-12-24	23065	Northwest	SO60783	2	1	4.99	0.1248
222	2021-12-24	23065	Northwest	SO60783	3	1	34.99	0.8748
528	2021-12-24	22192	Northwest	SO60785	1	1	4.99	0.1248
536	2021-12-24	22192	Northwest	SO60785	2	1	29.99	0.7498
234	2021-12-24	22192	Northwest	SO60785	3	1	49.99	1.2498
478	2021-12-24	21413	Northwest	SO60786	1	1	9.99	0.2498
477	2021-12-24	21413	Northwest	SO60786	2	1	4.99	0.1248
477	2021-12-24	21317	Southwest	SO60787	1	1	4.99	0.1248
478	2021-12-24	21317	Southwest	SO60787	2	1	9.99	0.2498
214	2021-12-24	21317	Southwest	SO60787	3	1	34.99	0.8748
228	2021-12-24	21317	Southwest	SO60787	4	1	49.99	1.2498
225	2021-12-24	21317	Southwest	SO60787	5	1	8.99	0.2248
478	2021-12-24	21451	Southwest	SO60788	1	1	9.99	0.2498
225	2021-12-24	21451	Southwest	SO60788	2	1	8.99	0.2248
477	2021-12-24	21451	Southwest	SO60788	3	1	4.99	0.1248
476	2021-12-24	19669	Northwest	SO60789	1	1	69.99	1.7498
225	2021-12-24	19669	Northwest	SO60789	2	1	8.99	0.2248
477	2021-12-24	17426	Southwest	SO60790	1	1	4.99	0.1248
477	2021-12-24	16875	Southwest	SO60791	1	1	4.99	0.1248
222	2021-12-24	16875	Southwest	SO60791	2	1	34.99	0.8748
225	2021-12-24	17177	Southwest	SO60792	1	1	8.99	0.2248
477	2021-12-24	17177	Southwest	SO60792	2	1	4.99	0.1248
528	2021-12-24	15895	Southwest	SO60793	1	1	4.99	0.1248
485	2021-12-24	15895	Southwest	SO60793	2	1	21.98	0.5495
217	2021-12-24	15895	Southwest	SO60793	3	1	34.99	0.8748
485	2021-12-24	14444	Southwest	SO60794	1	1	21.98	0.5495
225	2021-12-24	14444	Southwest	SO60794	2	1	8.99	0.2248
485	2021-12-24	13749	Southwest	SO60795	1	1	21.98	0.5495
485	2021-12-24	13761	Northwest	SO60796	1	1	21.98	0.5495
465	2021-12-24	13761	Northwest	SO60796	2	1	24.49	0.6123
537	2021-12-24	11514	Northwest	SO60806	1	1	35	0.875
528	2021-12-24	11514	Northwest	SO60806	2	1	4.99	0.1248
361	2021-12-24	13489	Northwest	SO60811	1	1	2294.99	57.3748
480	2021-12-24	13489	Northwest	SO60811	2	1	2.29	0.0573
355	2021-12-24	11810	Northwest	SO60812	1	1	2319.99	57.9998
528	2021-12-24	11810	Northwest	SO60812	2	1	4.99	0.1248
537	2021-12-24	11810	Northwest	SO60812	3	1	35	0.875
214	2021-12-24	11810	Northwest	SO60812	4	1	34.99	0.8748
353	2021-12-24	13472	Southwest	SO60813	1	1	2319.99	57.9998
528	2021-12-24	13472	Southwest	SO60813	2	1	4.99	0.1248
537	2021-12-24	13472	Southwest	SO60813	3	1	35	0.875
486	2021-12-24	13472	Southwest	SO60813	4	1	159	3.975
579	2021-12-24	25419	Southwest	SO60819	1	1	1214.85	30.3713
214	2021-12-24	25419	Southwest	SO60819	2	1	34.99	0.8748
575	2021-12-24	25289	Northwest	SO60820	1	1	2384.07	59.6018
477	2021-12-24	25289	Northwest	SO60820	2	1	4.99	0.1248
479	2021-12-24	25289	Northwest	SO60820	3	1	8.99	0.2248
487	2021-12-24	25289	Northwest	SO60820	4	1	54.99	1.3748
574	2021-12-24	25397	Southwest	SO60821	1	1	2384.07	59.6018
541	2021-12-24	25397	Southwest	SO60821	2	1	28.99	0.7248
530	2021-12-24	25397	Southwest	SO60821	3	1	4.99	0.1248
225	2021-12-24	25397	Southwest	SO60821	4	1	8.99	0.2248
563	2021-12-24	25872	Northwest	SO60822	1	1	2384.07	59.6018
214	2021-12-24	25872	Northwest	SO60822	2	1	34.99	0.8748
606	2021-12-24	23158	Northwest	SO60823	1	1	539.99	13.4998
217	2021-12-24	23158	Northwest	SO60823	2	1	34.99	0.8748
465	2021-12-24	23158	Northwest	SO60823	3	1	24.49	0.6123
605	2021-12-24	17557	Northwest	SO60824	1	1	539.99	13.4998
606	2021-12-24	17668	Southwest	SO60825	1	1	539.99	13.4998
477	2021-12-24	17668	Southwest	SO60825	2	1	4.99	0.1248
479	2021-12-24	17668	Southwest	SO60825	3	1	8.99	0.2248
582	2021-12-24	17270	Southwest	SO60826	1	1	1700.99	42.5248
222	2021-12-24	17270	Southwest	SO60826	2	1	34.99	0.8748
484	2021-12-25	28773	Southwest	SO60839	1	1	7.95	0.1988
483	2021-12-25	28773	Southwest	SO60839	2	1	120	3
539	2021-12-25	28801	Northwest	SO60852	1	1	24.99	0.6248
480	2021-12-25	28801	Northwest	SO60852	2	1	2.29	0.0573
541	2021-12-25	26777	Southwest	SO60854	1	1	28.99	0.7248
530	2021-12-25	26777	Southwest	SO60854	2	1	4.99	0.1248
217	2021-12-25	26777	Southwest	SO60854	3	1	34.99	0.8748
535	2021-12-25	26289	Southwest	SO60855	1	1	24.99	0.6248
528	2021-12-25	26289	Southwest	SO60855	2	1	4.99	0.1248
540	2021-12-25	25896	Northwest	SO60856	1	1	32.6	0.815
529	2021-12-25	25896	Northwest	SO60856	2	1	3.99	0.0998
217	2021-12-25	25896	Northwest	SO60856	3	1	34.99	0.8748
237	2021-12-25	25896	Northwest	SO60856	4	1	49.99	1.2498
536	2021-12-25	23481	Southwest	SO60857	1	1	29.99	0.7498
536	2021-12-25	23092	Southwest	SO60858	1	1	29.99	0.7498
536	2021-12-25	23193	Northwest	SO60859	1	1	29.99	0.7498
480	2021-12-25	23193	Northwest	SO60859	2	1	2.29	0.0573
478	2021-12-25	21627	Southwest	SO60861	1	1	9.99	0.2498
477	2021-12-25	21627	Southwest	SO60861	2	1	4.99	0.1248
480	2021-12-25	21627	Southwest	SO60861	3	1	2.29	0.0573
477	2021-12-25	16971	Northwest	SO60862	1	1	4.99	0.1248
214	2021-12-25	16971	Northwest	SO60862	2	1	34.99	0.8748
463	2021-12-25	16971	Northwest	SO60862	3	1	24.49	0.6123
477	2021-12-25	16993	Northwest	SO60863	1	1	4.99	0.1248
483	2021-12-25	16993	Northwest	SO60863	2	1	120	3
380	2021-12-25	20482	Northwest	SO60873	1	1	2443.35	61.0838
363	2021-12-25	11872	Southwest	SO60874	1	1	2294.99	57.3748
537	2021-12-25	11872	Southwest	SO60874	2	1	35	0.875
528	2021-12-25	11872	Southwest	SO60874	3	1	4.99	0.1248
214	2021-12-25	11872	Southwest	SO60874	4	1	34.99	0.8748
357	2021-12-25	13904	Southwest	SO60876	1	1	2319.99	57.9998
363	2021-12-25	14380	Northwest	SO60877	1	1	2294.99	57.3748
537	2021-12-25	14380	Northwest	SO60877	2	1	35	0.875
604	2021-12-25	17518	Northwest	SO60888	1	1	539.99	13.4998
539	2021-12-26	28639	Southwest	SO60903	1	1	24.99	0.6248
529	2021-12-26	28639	Southwest	SO60903	2	1	3.99	0.0998
480	2021-12-26	28639	Southwest	SO60903	3	1	2.29	0.0573
486	2021-12-26	28639	Southwest	SO60903	4	1	159	3.975
528	2021-12-26	25341	Southwest	SO60904	1	1	4.99	0.1248
535	2021-12-26	25341	Southwest	SO60904	2	1	24.99	0.6248
222	2021-12-26	25341	Southwest	SO60904	3	1	34.99	0.8748
528	2021-12-26	23727	Southwest	SO60905	1	1	4.99	0.1248
536	2021-12-26	23727	Southwest	SO60905	2	1	29.99	0.7498
477	2021-12-26	17459	Southwest	SO60910	1	1	4.99	0.1248
487	2021-12-26	17459	Southwest	SO60910	2	1	54.99	1.3748
528	2021-12-26	15979	Northwest	SO60911	1	1	4.99	0.1248
528	2021-12-26	16091	Southwest	SO60912	1	1	4.99	0.1248
214	2021-12-26	16091	Southwest	SO60912	2	1	34.99	0.8748
537	2021-12-26	11517	Southwest	SO60922	1	1	35	0.875
528	2021-12-26	11517	Southwest	SO60922	2	1	4.99	0.1248
222	2021-12-26	11517	Southwest	SO60922	3	1	34.99	0.8748
465	2021-12-26	11517	Southwest	SO60922	4	1	24.49	0.6123
485	2021-12-26	12759	Northwest	SO60923	1	1	21.98	0.5495
597	2021-12-26	19697	Southwest	SO60925	1	1	539.99	13.4998
599	2021-12-26	19706	Northwest	SO60926	1	1	539.99	13.4998
478	2021-12-26	19706	Northwest	SO60926	2	1	9.99	0.2498
477	2021-12-26	19706	Northwest	SO60926	3	1	4.99	0.1248
488	2021-12-26	19706	Northwest	SO60926	4	1	53.99	1.3498
225	2021-12-26	19706	Northwest	SO60926	5	1	8.99	0.2248
361	2021-12-26	13911	Northwest	SO60927	1	1	2294.99	57.3748
485	2021-12-26	13911	Northwest	SO60927	2	1	21.98	0.5495
237	2021-12-26	13911	Northwest	SO60927	3	1	49.99	1.2498
355	2021-12-26	13947	Northwest	SO60928	1	1	2319.99	57.9998
537	2021-12-26	13947	Northwest	SO60928	2	1	35	0.875
528	2021-12-26	13947	Northwest	SO60928	3	1	4.99	0.1248
471	2021-12-26	13947	Northwest	SO60928	4	1	63.5	1.5875
359	2021-12-26	13492	Southwest	SO60929	1	1	2294.99	57.3748
478	2021-12-26	13492	Southwest	SO60929	2	1	9.99	0.2498
